loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN000677,14,2023-04,2022-03,14,346,110822,108755.39,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2023-04-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000677,15,2023-05,2022-03,15,345,110822,108607.78,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2023-05-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000677,16,2023-06,2022-03,16,344,110822,108460.16,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2023-06-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000677,17,2023-07,2022-03,17,343,110822,108312.55,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2023-07-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000677,18,2023-08,2022-03,18,342,110822,108164.93,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2023-08-15,SystemA,Stale,0.0,0.0,0.0,0.0,Current,0,none
LN000677,19,2023-09,2022-03,19,341,110822,108017.32,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2023-09-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN000677,20,2023-10,2022-03,20,340,110822,107869.7,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2023-10-15,SystemB,Stale,0.0,0.0,0.0,0.0,Current,0,none
LN000677,21,2023-11,2022-03,21,339,110822,107722.09,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,90,0,0,0,None,2023-11-15,SystemA,Stale,0.0,0.0,0.0,0.0,Current,1,suspicious_transition
LN000677,22,2023-12,2022-03,22,338,110822,107574.47,5.328,,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2023-12-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000677,23,2024-01,2022-03,23,337,110822,107426.86,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2024-01-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN000677,24,2024-02,2022-03,24,336,110822,107279.24,5.328,740-779,70-80,40-50,OH,Refinance_Cashout,Investment,Condo,ServicerC,Current,0,0,0,0,None,2024-02-15,SystemA,Partial,,,,,,0,none
LN000678,1,2022-04,2022-04,1,359,107904,107786.22,4.366,780+,>95,20-30,SC,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-04-15,SystemA,Complete,1.0,1.0,1.0,0.0,Current,0,none
LN000678,2,2022-05,2022-04,2,358,107904,107668.45,4.366,780+,>95,20-30,SC,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-05-15,SystemB,Partial,1.0,1.0,1.0,0.0,30DPD,0,none
LN000678,3,2022-06,2022-04,3,357,107904,-107550.67,4.366,780+,>95,20-30,SC,Purchase,Primary,Townhouse,ServicerA,30DPD,30,0,0,0,None,2022-06-15,SystemB,Complete,1.0,1.0,1.0,0.0,Default,1,data_entry_error
LN000678,4,2022-07,2022-04,4,356,107904,107550.67,4.366,780+,>95,20-30,SC,Purchase,Primary,Townhouse,ServicerA,Default,120,0,0,1,High,2022-07-15,SystemA,Complete,,,,,,0,none
LN000679,1,2023-11,2023-11,1,179,202218,201974.48,4.817,740-779,60-70,30-40,GA,Refinance_Cashout,Primary,Single_Family,ServicerC,Current,0,0,0,0,None,2023-11-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000679,2,2023-12,2023-11,2,178,202218,201730.96,4.817,740-779,60-70,30-40,GA,Refinance_Cashout,Primary,Single_Family,ServicerC,Current,0,0,0,0,None,2023-12-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000679,3,2024-01,2023-11,3,177,202218,201487.44,4.817,740-779,60-70,30-40,GA,Refinance_Cashout,Primary,Single_Family,ServicerC,Current,0,0,0,0,None,2024-01-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000679,4,2024-02,2023-11,4,176,202218,201243.92,4.817,740-779,60-70,30-40,GA,Refinance_Cashout,Primary,Single_Family,ServicerC,Current,0,0,0,0,None,2024-02-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000679,5,2024-03,2023-11,5,175,202218,201000.39,4.817,740-779,60-70,30-40,GA,Refinance_Cashout,Primary,Single_Family,ServicerC,Current,0,0,0,0,None,2024-03-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000679,6,2024-04,2023-11,6,174,202218,200756.87,4.817,740-779,60-70,30-40,GA,Refinance_Cashout,Primary,Single_Family,ServicerC,Current,0,0,0,0,None,2024-04-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000680,1,2022-09,2022-09,1,239,135873,135722.25,4.438,780+,>95,20-30,NY,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-09-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000680,2,2022-10,2022-09,2,238,135873,135722.25,4.438,780+,>95,20-30,NY,Refinance_Cashout,Primary,Single_Family,ServicerA,Prepaid,0,0,1,0,None,2022-10-15,SystemA,Complete,,,,,,0,none
LN000681,1,2022-10,2022-10,1,179,214473,214173.7,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2022-10-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000681,2,2022-11,2022-10,2,178,214473,213874.41,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2022-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000681,3,2022-12,2022-10,3,177,214473,213575.11,5.582,660-699,60-70,,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2022-12-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000681,4,2023-01,2022-10,4,176,214473,213275.81,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-01-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000681,5,2023-02,2022-10,5,175,214473,212976.51,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-02-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000681,6,2023-03,2022-10,6,174,214473,-212677.22,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-03-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,1,data_entry_error
LN000681,7,2023-04,2022-10,7,173,214473,212377.92,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-04-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000681,8,2023-05,2022-10,8,172,214473,212078.62,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-05-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000681,9,2023-06,2022-10,9,171,214473,211779.33,,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-06-15,SystemA,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000681,10,2023-07,2022-10,10,170,214473,211480.03,5.582,660-699,,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-07-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000681,11,2023-08,2022-10,11,169,214473,211180.73,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-08-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000681,12,2023-09,2022-10,12,168,214473,210881.44,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-09-15,SystemB,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN000681,13,2023-10,2022-10,13,167,214473,210582.14,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Current,0,0,0,0,None,2023-10-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000681,14,2023-11,2022-10,14,166,214473,210582.14,5.582,660-699,60-70,30-40,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerC,Prepaid,0,0,1,0,None,2023-11-15,SystemA,Complete,,,,,,0,none
LN000682,1,2022-10,2022-10,1,179,202993,202767.17,4.45,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-10-15,SystemB,Complete,0.0,1.0,0.0,1.0,Current,0,none
LN000682,2,2022-11,2022-10,2,178,202993,202541.34,,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-11-15,SystemA,Complete,0.0,1.0,0.0,1.0,Current,0,none
LN000682,3,2022-12,2022-10,3,177,202993,202315.51,4.45,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-12-15,SystemA,Missing,0.0,1.0,0.0,1.0,Current,0,none
LN000682,4,2023-01,2022-10,4,176,202993,202089.68,4.45,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-01-15,SystemB,Missing,1.0,1.0,0.0,1.0,Current,0,none
LN000682,5,2023-02,2022-10,5,175,202993,201863.85,,740-779,,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-02-15,SystemA,Partial,1.0,1.0,0.0,1.0,Current,0,none
LN000682,6,2023-03,2022-10,6,174,202993,201638.02,4.45,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-03-15,SystemA,Partial,1.0,1.0,0.0,1.0,30DPD,0,none
LN000682,7,2023-04,2022-10,7,173,202993,201412.19,4.45,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,30DPD,30,0,0,0,None,2023-04-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN000682,8,2023-05,2022-10,8,172,202993,201186.36,4.45,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-05-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000682,9,2023-06,2022-10,9,171,202993,200960.53,4.45,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-06-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000682,10,2023-07,2022-10,10,170,202993,200734.7,4.45,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-07-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000682,11,2023-08,2022-10,11,169,202993,200734.7,4.45,740-779,80-90,20-30,OR,Refinance_NoCashout,Primary,Single_Family,ServicerD,Prepaid,0,0,1,0,None,2023-08-15,SystemA,Complete,,,,,,0,none
LN000683,1,2023-02,2023-02,1,359,157975,157738.91,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-02-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000683,2,2023-03,2023-02,2,358,157975,157502.81,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-03-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN000683,3,2023-04,2023-02,3,357,157975,157266.72,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-04-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN000683,4,2023-05,2023-02,4,356,157975,157030.63,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-05-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000683,5,2023-06,2023-02,5,355,157975,156794.53,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-06-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000683,6,2023-07,2023-02,6,354,157975,156558.44,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-07-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000683,7,2023-08,2023-02,7,353,157975,156322.34,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-08-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000683,8,2023-09,2023-02,8,352,157975,156086.25,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-09-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000683,9,2023-10,2023-02,9,351,157975,155850.16,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-10-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000683,10,2023-11,2023-02,10,350,157975,155614.06,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,1.0,0.0,1.0,Current,0,none
LN000683,11,2023-12,2023-02,11,349,157975,155377.97,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-12-15,SystemB,Complete,0.0,1.0,0.0,1.0,Current,0,none
LN000683,12,2024-01,2023-02,12,348,157975,155141.88,5.978,620-659,,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2020-01-15,SystemB,Stale,0.0,1.0,0.0,1.0,Current,1,stale_record
LN000683,13,2024-02,2023-02,13,347,157975,154905.78,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2024-02-15,SystemA,Partial,1.0,1.0,0.0,1.0,Current,0,none
LN000683,14,2024-03,2023-02,14,346,157975,154669.69,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2024-03-15,SystemA,Complete,1.0,1.0,0.0,1.0,Current,0,none
LN000683,15,2024-04,2023-02,15,345,157975,154433.6,5.978,620-659,80-90,30-40,UT,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2024-04-15,SystemA,Complete,1.0,1.0,0.0,1.0,30DPD,0,none
LN000684,1,2023-11,2023-11,1,239,213319,213000.51,5.972,620-659,60-70,20-30,NC,Refinance_Cashout,Primary,Single_Family,ServicerB,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000684,2,2023-12,2023-11,2,238,213319,213000.51,5.972,620-659,60-70,20-30,NC,Refinance_Cashout,Primary,Single_Family,ServicerB,Prepaid,0,0,1,0,None,2023-12-15,SystemA,Complete,,,,,,0,none
LN000685,1,2022-08,2022-08,1,359,80589,80492.9,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2022-08-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,2,2022-09,2022-08,2,358,80589,80396.8,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2022-09-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,3,2022-10,2022-08,3,357,80589,80300.69,,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2022-10-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,4,2022-11,2022-08,4,356,80589,80204.59,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2022-11-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,5,2022-12,2022-08,5,355,80589,80108.49,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2022-12-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,6,2023-01,2022-08,6,354,80589,80012.39,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-01-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,7,2023-02,2022-08,7,353,80589,,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-02-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,8,2023-03,2022-08,8,352,80589,79820.18,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-03-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,9,2023-04,2022-08,9,351,80589,79724.08,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-04-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,10,2023-05,2022-08,10,350,80589,79627.98,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-05-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,11,2023-06,2022-08,11,349,80589,79531.87,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-06-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000685,12,2023-07,2022-08,12,348,80589,79435.77,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Current,0,0,0,0,None,2023-07-15,SystemB,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000685,13,2023-08,2022-08,13,347,80589,79435.77,4.77,780+,70-80,20-30,AL,Refinance_NoCashout,Primary,Condo,ServicerD,Prepaid,0,0,1,0,None,2023-08-15,SystemB,Complete,,,,,,0,none
LN000686,1,2022-09,2022-09,1,359,317416,316984.95,5.432,700-739,70-80,30-40,KY,Refinance_NoCashout,Investment,Single_Family,ServicerE,Current,0,0,0,0,None,2022-09-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000686,2,2022-10,2022-09,2,358,317416,316553.9,5.432,700-739,70-80,30-40,KY,Refinance_NoCashout,Investment,Single_Family,ServicerE,Current,0,0,0,0,None,2022-10-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000686,3,2022-11,2022-09,3,357,317416,316122.85,5.432,700-739,70-80,30-40,KY,Refinance_NoCashout,Investment,Single_Family,ServicerE,Current,0,0,0,0,None,2022-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000686,4,2022-12,2022-09,4,356,317416,315691.8,5.432,700-739,70-80,30-40,KY,Refinance_NoCashout,Investment,Single_Family,ServicerE,Current,0,0,0,0,None,2022-12-15,SystemA,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000686,5,2023-01,2022-09,5,355,317416,493881.5798072919,5.432,700-739,70-80,30-40,KY,Refinance_NoCashout,Investment,Single_Family,ServicerE,Current,0,0,0,0,None,2023-01-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,1,data_entry_error
LN000686,6,2023-02,2022-09,6,354,317416,314829.69,5.432,700-739,70-80,30-40,KY,Refinance_NoCashout,Investment,Single_Family,ServicerE,Current,0,0,0,0,None,2023-02-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN000686,7,2023-03,2022-09,7,353,317416,314398.64,5.432,700-739,70-80,30-40,KY,Refinance_NoCashout,Investment,Single_Family,ServicerE,Current,0,0,0,0,None,2023-03-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000686,8,2023-04,2022-09,8,352,317416,314398.64,5.432,700-739,70-80,30-40,KY,Refinance_NoCashout,Investment,Single_Family,ServicerE,Prepaid,0,0,1,0,None,2023-04-15,SystemB,Partial,,,,,,0,none
LN000687,1,2023-07,2023-07,1,179,266912,266603.98,4.616,,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,None,2023-07-15,SystemA,Missing,1.0,1.0,0.0,0.0,Current,0,none
LN000687,2,2023-08,2023-07,2,178,266912,266295.97,4.616,700-739,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,None,2023-08-15,SystemA,Missing,1.0,1.0,0.0,0.0,Current,0,none
LN000687,3,2023-09,2023-07,3,177,266912,265987.95,4.616,700-739,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,None,2023-09-15,SystemB,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN000687,4,2023-10,2023-07,4,176,266912,265679.93,4.616,700-739,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,30DPD,30,0,0,0,None,2023-10-15,SystemA,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000687,5,2023-11,2023-07,5,175,266912,265371.92,4.616,700-739,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000687,6,2023-12,2023-07,6,174,266912,265063.9,4.616,700-739,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,None,2023-12-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000687,7,2024-01,2023-07,7,173,266912,264755.88,4.616,700-739,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,None,2024-01-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000687,8,2024-02,2023-07,8,172,266912,264447.87,4.616,700-739,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,None,2024-02-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000687,9,2024-03,2023-07,9,171,266912,264139.85,4.616,700-739,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,None,2024-03-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN000687,10,2024-04,2023-07,10,170,266912,263831.84,4.616,700-739,80-90,40-50,MD,Purchase,Investment,Condo,ServicerA,Current,0,0,0,0,None,2024-04-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000688,1,2023-07,2023-07,1,359,144694,144524.27,4.692,740-779,80-90,<20,OR,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2023-07-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000688,2,2023-08,2023-07,2,358,144694,144354.55,4.692,740-779,80-90,,OR,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2023-08-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000688,3,2023-09,2023-07,3,357,144694,144184.82,4.692,740-779,80-90,<20,OR,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2023-09-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000688,4,2023-10,2023-07,4,356,144694,144015.1,4.692,740-779,80-90,<20,OR,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2023-10-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN000688,5,2023-11,2023-07,5,355,144694,143845.37,4.692,740-779,80-90,<20,OR,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000688,6,2023-12,2023-07,6,354,144694,143675.64,4.692,740-779,80-90,<20,OR,Purchase,Primary,Multi_Family,ServicerD,Current,30,0,0,0,None,2023-12-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,1,suspicious_transition
LN000688,7,2024-01,2023-07,7,353,144694,143505.92,4.692,740-779,,<20,OR,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2024-01-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN000688,8,2024-02,2023-07,8,352,144694,143336.19,4.692,740-779,80-90,<20,OR,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2024-02-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000688,9,2024-03,2023-07,9,351,144694,143166.47,4.692,740-779,80-90,<20,OR,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2024-03-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000688,10,2024-04,2023-07,10,350,144694,142996.74,4.692,740-779,80-90,<20,OR,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2024-04-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000689,1,2022-09,2022-09,1,359,194352,,4.107,780+,<60,20-30,FL,Refinance_Cashout,Primary,Condo,ServicerB,Current,0,0,0,0,None,2022-09-15,SystemB,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000689,2,2022-10,2022-09,2,358,194352,194152.45,4.107,780+,<60,20-30,FL,Refinance_Cashout,Primary,Condo,ServicerB,Prepaid,0,0,1,0,None,2020-01-15,SystemB,Stale,,,,,,1,stale_record
LN000690,1,2022-02,2022-02,1,239,265979,265566.53,6.203,620-659,60-70,>50,FL,Purchase,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-02-15,SystemB,Complete,1.0,1.0,1.0,0.0,Current,0,none
LN000690,2,2022-03,2022-02,2,238,265979,265154.07,6.203,620-659,60-70,>50,FL,Purchase,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-03-15,SystemA,Partial,1.0,1.0,1.0,0.0,Current,0,none
LN000690,3,2022-04,2022-02,3,237,265979,264741.6,6.203,620-659,60-70,>50,FL,Purchase,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-04-15,SystemB,Partial,1.0,1.0,1.0,0.0,90DPD,0,none
