loan_id,month_index,current_balance,current_status,days_past_due,servicer_name,source_system,update_timestamp,is_conflict
LN001023,14,118518.84,Current,0,ServicerA,SystemB,2024-06-15,0
LN002098,3,205813.94248020469,30DPD,30,ServicerE,SystemB,2024-06-15,1
LN002383,10,184697.53,Current,0,ServicerD,SystemB,2024-06-15,0
LN001893,16,132860.01,90DPD,90,ServicerE,SystemB,2024-06-15,0
LN001747,23,,Current,0,ServicerC,SystemB,2024-06-15,0
LN001502,6,377892.43,Current,90,ServicerD,SystemB,2024-06-15,1
LN000648,1,87189.56,Current,0,ServicerD,SystemB,2024-06-15,0
LN000799,14,220881.48,Current,0,ServicerD,SystemB,2024-06-15,1
LN001707,8,224753.29,30DPD,90,ServicerE,SystemB,2024-06-15,1
LN001974,20,298192.73,Current,0,ServicerD,SystemB,2024-06-15,0
LN000351,3,139480.05,Current,0,ServicerA,SystemB,2024-06-15,0
LN001317,26,232099.24,90DPD,30,ServicerE,SystemB,2024-06-15,1
LN002762,5,309009.43,Current,0,ServicerB,SystemB,2024-06-15,0
LN001566,3,151390.82270887715,Current,0,ServicerE,SystemB,2024-06-15,1
LN000587,4,136991.74,Current,0,ServicerA,SystemB,2024-06-15,0
LN002063,1,552553.48,Current,30,ServicerC,SystemB,2024-06-15,1
LN001257,14,157625.9,Current,0,ServicerB,SystemB,2024-06-15,0
LN001488,10,98057.04,Current,0,ServicerE,SystemB,2024-06-15,0
LN002283,9,190352.92,90DPD,90,ServicerB,SystemB,2024-06-15,0
LN002876,4,240137.58,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN002237,3,112141.88,Current,0,ServicerD,SystemB,2024-06-15,0
LN002734,11,206406.2,Current,0,ServicerC,SystemB,2024-06-15,0
LN002231,2,198107.11,60DPD,0,ServicerE,SystemB,2024-06-15,1
LN001664,14,632932.98,Current,0,ServicerD,SystemB,2024-06-15,0
LN002280,12,95086.86,Current,0,ServicerC,SystemB,2024-06-15,0
LN000662,3,211530.46,Current,0,ServicerA,SystemB,2024-06-15,0
LN000434,25,299193.4,Current,60,ServicerE,SystemB,2024-06-15,1
LN002312,7,222867.89,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN002007,2,173447.37,Current,0,ServicerE,SystemB,2024-06-15,0
LN002754,1,278970.75,Current,0,ServicerB,SystemB,2024-06-15,0
LN000810,3,88827.29,Current,0,ServicerB,SystemB,2024-06-15,0
LN000226,5,333692.27,Default,120,ServicerE,SystemB,2024-06-15,0
LN002905,2,132648.08,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN000903,7,131831.64,Current,0,ServicerE,SystemB,2024-06-15,0
LN000173,1,,Current,0,ServicerC,SystemB,2024-06-15,0
LN001299,8,334176.9,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN002856,2,323877.36,Prepaid,0,ServicerC,SystemB,2024-06-15,1
LN001437,8,143622.87,Current,0,ServicerB,SystemB,2024-06-15,0
LN000576,3,223735.66,Current,0,ServicerD,SystemB,2024-06-15,0
LN000422,12,287757.30876481585,Current,0,ServicerD,SystemB,2024-06-15,1
LN002421,4,,Current,0,ServicerB,SystemB,2024-06-15,0
LN002097,21,330052.13,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN002232,20,98737.09,Current,0,ServicerD,SystemB,2024-06-15,0
LN000180,1,275484.56,Current,0,ServicerD,SystemB,2024-06-15,0
LN002644,1,167622.5,Current,0,ServicerD,SystemB,2024-06-15,0
LN002263,14,258799.1476153377,Current,0,ServicerE,SystemB,2024-06-15,1
LN000725,4,651868.6174217501,Current,0,ServicerD,SystemB,2024-06-15,0
LN000143,16,555770.36,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN000253,3,146302.91,Current,0,ServicerB,SystemB,2024-06-15,0
LN002126,11,358551.32,Current,0,ServicerB,SystemB,2024-06-15,0
LN001585,7,186185.45855898075,Current,0,ServicerB,SystemB,2024-06-15,1
LN001938,10,72755.6,Current,0,ServicerD,SystemB,2024-06-15,0
LN001574,9,435850.22,Current,0,ServicerC,SystemB,2024-06-15,0
LN001090,7,169230.96,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN000474,3,257064.49,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN001735,1,395998.11,Current,0,ServicerD,SystemB,2024-06-15,0
LN000687,9,264139.85,Current,0,ServicerA,SystemB,2024-06-15,0
LN001783,6,134843.97,Current,0,ServicerC,SystemB,2024-06-15,0
LN000364,8,175034.96,Current,0,ServicerE,SystemB,2024-06-15,0
LN002118,17,328834.95,Current,0,ServicerC,SystemB,2024-06-15,0
LN001336,2,49828.48,Current,0,ServicerB,SystemB,2024-06-15,0
LN001359,4,175044.28,Current,0,ServicerA,SystemB,2024-06-15,0
LN001855,8,135427.75,90DPD,90,ServicerE,SystemB,2024-06-15,0
LN001541,6,452504.01,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN000064,2,168495.73,Current,0,ServicerE,SystemB,2024-06-15,0
LN000609,5,237909.13,Current,30,ServicerA,SystemB,2024-06-15,0
LN002133,4,188333.55,Current,0,ServicerD,SystemB,2024-06-15,0
LN001202,2,139234.34,Current,0,ServicerE,SystemB,2024-06-15,0
LN000049,9,149709.86,Current,0,ServicerE,SystemB,2024-06-15,0
LN002819,12,104569.4,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN000547,17,233545.89,Current,0,ServicerD,SystemB,2024-06-15,0
LN001326,4,195483.67,Current,90,ServicerD,SystemB,2024-06-15,1
LN000636,5,49612.13,Current,0,ServicerE,SystemB,2024-06-15,0
LN002192,19,113015.23,Current,0,ServicerE,SystemB,2024-06-15,0
LN001585,2,195110.69,Current,0,ServicerB,SystemB,2024-06-15,0
LN002504,7,129056.74,Current,0,ServicerE,SystemB,2024-06-15,0
LN001623,6,283460.28,Default,120,ServicerE,SystemB,2024-06-15,0
LN002431,5,164413.04,Current,0,ServicerC,SystemB,2024-06-15,0
LN002528,16,245061.13,Current,0,ServicerE,SystemB,2024-06-15,0
LN002667,2,798043.2,Current,0,ServicerA,SystemB,2024-06-15,0
LN001041,31,108363.79,Current,0,ServicerB,SystemB,2024-06-15,0
LN002980,7,-207538.8,60DPD,0,ServicerA,SystemB,2024-06-15,1
LN001295,3,71249.79,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN001573,11,150955.29,90DPD,0,ServicerB,SystemB,2024-06-15,1
LN000582,9,98189.74,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN000104,7,175839.64,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN000776,12,100914.86,Current,60,ServicerD,SystemB,2024-06-15,1
LN000130,1,245912.12,Current,0,ServicerC,SystemB,2024-06-15,0
LN002975,4,294034.82,Current,0,ServicerB,SystemB,2024-06-15,0
LN000872,3,286162.6,Current,0,ServicerE,SystemB,2024-06-15,0
LN000967,20,163332.2,90DPD,0,ServicerC,SystemB,2024-06-15,1
LN001284,6,166104.58,Current,0,ServicerE,SystemB,2024-06-15,0
LN000357,6,143801.68,Prepaid,60,ServicerD,SystemB,2024-06-15,1
LN001038,14,,Current,0,ServicerD,SystemB,2024-06-15,0
LN001219,8,141487.1,Default,120,ServicerD,SystemB,2024-06-15,0
LN002382,2,182606.13,Current,0,ServicerB,SystemB,2024-06-15,0
LN000335,4,410596.59,90DPD,90,ServicerC,SystemB,2024-06-15,0
LN002721,24,106323.17,Current,0,ServicerE,SystemB,2024-06-15,0
LN001421,8,249425.32,Current,0,ServicerA,SystemB,2024-06-15,0
LN001182,26,304067.49,Current,30,ServicerD,SystemB,2024-06-15,1
LN000163,11,285051.86956918647,Current,0,ServicerE,SystemB,2024-06-15,1
LN000565,3,700376.28,Current,0,ServicerD,SystemB,2024-06-15,0
LN002301,7,205244.0,Current,0,ServicerD,SystemB,2024-06-15,0
LN002217,11,103673.86,90DPD,90,ServicerC,SystemB,2024-06-15,1
LN002483,20,394970.71,Default,120,ServicerB,SystemB,2024-06-15,0
LN001514,4,123048.27,Current,0,ServicerB,SystemB,2024-06-15,0
LN002337,4,118050.06,Current,0,ServicerC,SystemB,2024-06-15,0
LN000044,8,213074.08,Current,0,ServicerC,SystemB,2024-06-15,0
LN002337,7,117553.61,Current,0,ServicerC,SystemB,2024-06-15,0
LN001847,22,89753.21,Current,0,ServicerE,SystemB,2024-06-15,0
LN000210,13,127411.66,60DPD,60,ServicerC,SystemB,2024-06-15,0
LN000339,7,325050.5,Current,0,ServicerA,SystemB,2024-06-15,0
LN002506,5,134542.91,Current,0,ServicerD,SystemB,2024-06-15,0
LN000588,13,338000.62,Current,0,ServicerC,SystemB,2024-06-15,0
LN001983,8,203521.57,Current,0,ServicerE,SystemB,2024-06-15,0
LN000191,8,289413.59,60DPD,0,ServicerA,SystemB,2024-06-15,1
LN002724,3,127260.43,Current,0,ServicerD,SystemB,2024-06-15,0
LN001190,2,-182505.73,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN000190,3,252388.72,Current,0,ServicerD,SystemB,2024-06-15,0
LN001178,2,178206.24,90DPD,0,ServicerA,SystemB,2024-06-15,1
LN000056,4,422378.12900441105,Current,0,ServicerB,SystemB,2024-06-15,1
LN002275,10,377256.0235551453,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN002604,16,193490.03,Current,0,ServicerD,SystemB,2024-06-15,0
LN000204,13,251515.46951558167,Current,0,ServicerC,SystemB,2024-06-15,1
LN000411,17,213923.26,Current,90,ServicerA,SystemB,2024-06-15,1
LN000623,7,168354.2,Current,90,ServicerE,SystemB,2024-06-15,0
LN002329,13,233715.77,Current,0,ServicerD,SystemB,2024-06-15,0
LN001936,4,696705.9,Current,0,ServicerE,SystemB,2024-06-15,0
LN002558,16,296780.37,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN000852,4,213736.04,Current,0,ServicerA,SystemB,2024-06-15,0
LN001800,4,119015.89,Current,90,ServicerC,SystemB,2024-06-15,1
LN000661,21,132279.85,Current,0,ServicerE,SystemB,2024-06-15,0
LN000453,3,165408.67,Current,0,ServicerD,SystemB,2024-06-15,0
LN002524,6,358756.12,Current,30,ServicerE,SystemB,2024-06-15,1
LN000881,3,556364.3493858606,Current,0,ServicerE,SystemB,2024-06-15,1
LN001930,4,165226.05,Current,0,ServicerA,SystemB,2024-06-15,0
LN000633,2,111762.05,Current,0,ServicerB,SystemB,2024-06-15,0
LN000162,10,87669.74,Current,0,ServicerE,SystemB,2024-06-15,0
LN000379,14,117045.85731282974,Current,0,ServicerD,SystemB,2024-06-15,1
LN002213,4,120638.26,Current,0,ServicerA,SystemB,2024-06-15,0
LN001198,14,221422.56397417473,Current,0,ServicerC,SystemB,2024-06-15,1
LN002930,7,504046.54,Current,0,ServicerE,SystemB,2024-06-15,0
LN002913,1,-446091.47,Current,0,ServicerA,SystemB,2024-06-15,0
LN000379,13,115417.02,Current,0,ServicerD,SystemB,2024-06-15,0
LN002246,11,125860.26,Current,30,ServicerD,SystemB,2024-06-15,1
LN001524,12,66215.09,Current,0,ServicerB,SystemB,2024-06-15,0
LN001897,3,191310.59,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN001710,19,308655.1,Current,90,ServicerC,SystemB,2024-06-15,0
LN000556,4,,Current,90,ServicerA,SystemB,2024-06-15,1
LN000421,3,144612.56178275787,Current,0,ServicerE,SystemB,2024-06-15,1
LN000297,21,214015.52,Current,0,ServicerE,SystemB,2024-06-15,0
LN002243,3,180451.26,Current,0,ServicerD,SystemB,2024-06-15,0
LN000941,13,314521.81,60DPD,60,ServicerC,SystemB,2024-06-15,1
LN002332,7,253127.27,Current,0,ServicerE,SystemB,2024-06-15,0
LN000338,3,285737.45,Current,0,ServicerB,SystemB,2024-06-15,0
LN002153,1,301640.15,Current,0,ServicerC,SystemB,2024-06-15,0
LN000083,3,201059.1,Current,0,ServicerB,SystemB,2024-06-15,0
LN000474,14,252893.63,Current,0,ServicerD,SystemB,2024-06-15,0
LN002969,10,306583.12,Current,0,ServicerA,SystemB,2024-06-15,0
LN002587,14,286703.76,Current,0,ServicerB,SystemB,2024-06-15,0
LN000156,10,204229.96,Current,0,ServicerC,SystemB,2024-06-15,0
LN002343,2,115438.75,Current,0,ServicerE,SystemB,2024-06-15,0
LN002488,4,131206.68,Current,0,ServicerB,SystemB,2024-06-15,0
LN001644,9,394996.3,Current,0,ServicerA,SystemB,2024-06-15,0
LN002156,2,362471.76,Current,0,ServicerC,SystemB,2024-06-15,0
LN000734,6,145371.56,Current,0,ServicerC,SystemB,2024-06-15,0
LN001142,3,184672.04,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN001744,2,129462.1,Current,0,ServicerE,SystemB,2024-06-15,0
LN001084,24,133079.1,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN002709,3,182958.86,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN002286,6,289312.93,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN001606,4,103492.95,Current,0,ServicerB,SystemB,2024-06-15,0
LN000158,3,228360.89,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN001435,13,160282.57,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN002029,11,263184.19,Current,0,ServicerD,SystemB,2024-06-15,0
LN001627,2,58379.4,60DPD,0,ServicerD,SystemB,2024-06-15,1
LN001715,6,245388.69,Current,0,ServicerA,SystemB,2024-06-15,1
LN001984,9,167324.0,60DPD,60,ServicerE,SystemB,2024-06-15,0
LN001860,1,78437.13,Current,0,ServicerA,SystemB,2024-06-15,0
LN001983,21,199970.24,Current,0,ServicerE,SystemB,2024-06-15,0
LN000730,6,92999.3,Current,0,ServicerB,SystemB,2024-06-15,0
LN002305,1,251274.02,Current,0,ServicerA,SystemB,2024-06-15,0
LN000373,1,61794.61,Current,0,ServicerD,SystemB,2024-06-15,0
LN002548,14,151959.32,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN002820,6,168641.37,Current,0,ServicerC,SystemB,2024-06-15,0
LN000849,4,79523.15,Current,0,ServicerB,SystemB,2024-06-15,0
LN002527,1,223820.21,Current,0,ServicerB,SystemB,2024-06-15,0
LN001949,3,212826.69,Current,0,ServicerC,SystemB,2024-06-15,0
LN000957,4,255930.09,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN001806,10,315999.56,Current,0,ServicerD,SystemB,2024-06-15,0
LN000004,6,219850.33,Current,0,ServicerE,SystemB,2024-06-15,0
LN001993,14,69624.03,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN000284,9,303564.93,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN000496,5,267490.2,Current,0,ServicerD,SystemB,2024-06-15,0
LN001710,33,362294.3999388225,Current,0,ServicerC,SystemB,2024-06-15,1
LN002773,14,206079.07,Current,0,ServicerD,SystemB,2024-06-15,0
LN002001,11,,Current,0,ServicerC,SystemB,2024-06-15,0
LN002546,17,334331.44,Current,0,ServicerC,SystemB,2024-06-15,0
LN002853,7,202981.03,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN000176,4,251699.78,Current,0,ServicerB,SystemB,2024-06-15,0
LN002017,8,157269.87,Current,0,ServicerA,SystemB,2024-06-15,0
LN002823,8,237270.82,Current,0,ServicerB,SystemB,2024-06-15,0
LN000837,8,178945.4,Current,0,ServicerA,SystemB,2024-06-15,1
LN001655,13,119358.96,Current,0,ServicerD,SystemB,2024-06-15,0
LN000816,2,328270.1,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN000967,9,165741.09,Current,0,ServicerC,SystemB,2024-06-15,0
LN001256,3,173230.14,Current,0,ServicerA,SystemB,2024-06-15,0
LN001235,4,77414.94,30DPD,0,ServicerC,SystemB,2024-06-15,1
LN002080,4,91456.04,Current,0,ServicerD,SystemB,2024-06-15,0
LN002358,2,303918.32,Current,0,ServicerB,SystemB,2024-06-15,0
LN000187,30,362927.64,Current,0,ServicerB,SystemB,2024-06-15,0
LN000885,9,117438.7,Current,0,ServicerB,SystemB,2024-06-15,0
LN001731,9,404922.93,90DPD,90,ServicerC,SystemB,2024-06-15,0
LN002263,3,278036.61,Current,0,ServicerE,SystemB,2024-06-15,0
LN001726,10,161413.96,Current,0,ServicerC,SystemB,2024-06-15,0
LN002969,8,307479.3,Current,0,ServicerA,SystemB,2024-06-15,1
LN000733,1,227881.45,Current,0,ServicerC,SystemB,2024-06-15,0
LN000862,11,180636.35,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN000107,2,267487.07,Current,0,ServicerD,SystemB,2024-06-15,0
LN002779,7,113572.6,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN002615,9,111884.35435973,Current,0,ServicerD,SystemB,2024-06-15,1
LN000501,22,92495.2,Current,0,ServicerA,SystemB,2024-06-15,0
LN001402,9,183980.37,Current,0,ServicerC,SystemB,2024-06-15,0
LN002686,11,196457.16,Current,0,ServicerA,SystemB,2024-06-15,0
LN000788,4,100553.42,Current,0,ServicerE,SystemB,2024-06-15,0
LN000376,10,93789.85038760841,Current,0,ServicerE,SystemB,2024-06-15,1
LN002883,4,219648.12,Current,0,ServicerD,SystemB,2024-06-15,0
LN000014,9,181420.79,Current,0,ServicerA,SystemB,2024-06-15,0
LN000435,8,220704.6,Current,0,ServicerE,SystemB,2024-06-15,0
LN002911,5,,Current,0,ServicerE,SystemB,2024-06-15,0
LN001810,6,257833.12,Current,0,ServicerE,SystemB,2024-06-15,0
LN000567,8,261835.86,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN001718,5,,Current,0,ServicerC,SystemB,2024-06-15,1
LN001827,12,547613.59,Current,0,ServicerB,SystemB,2024-06-15,0
LN001129,17,212687.74,Current,0,ServicerE,SystemB,2024-06-15,0
LN000132,7,311902.92,60DPD,30,ServicerC,SystemB,2024-06-15,1
LN001438,14,107759.1,Current,0,ServicerC,SystemB,2024-06-15,0
LN001622,2,212790.48548621242,Current,0,ServicerB,SystemB,2024-06-15,1
LN002060,5,491414.51,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN001990,7,233803.36,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN000023,2,127872.74,Current,0,ServicerD,SystemB,2024-06-15,0
LN000252,3,189430.41,Current,90,ServicerC,SystemB,2024-06-15,1
LN001343,14,318133.89,Current,0,ServicerC,SystemB,2024-06-15,0
LN000504,7,,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN001475,2,247055.44,Current,0,ServicerD,SystemB,2024-06-15,0
LN000462,16,143193.98,30DPD,0,ServicerC,SystemB,2024-06-15,1
LN001768,11,281297.32,Current,0,ServicerC,SystemB,2024-06-15,0
LN000676,15,174422.36,Current,0,ServicerC,SystemB,2024-06-15,0
LN001678,8,357833.32,Current,0,ServicerE,SystemB,2024-06-15,0
LN002697,7,155265.42,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN000126,7,202671.73,90DPD,30,ServicerC,SystemB,2024-06-15,1
LN001327,3,329291.85,Current,0,ServicerB,SystemB,2024-06-15,0
LN002763,5,337068.3,Current,0,ServicerE,SystemB,2024-06-15,0
LN001148,2,302006.09,Current,0,ServicerE,SystemB,2024-06-15,0
LN001687,10,168935.28,90DPD,60,ServicerE,SystemB,2024-06-15,1
LN001565,20,283050.56,Current,30,ServicerA,SystemB,2024-06-15,1
LN001314,6,733256.95,Current,0,ServicerE,SystemB,2024-06-15,0
LN001748,6,95521.53,Current,0,ServicerA,SystemB,2024-06-15,0
LN000269,9,155920.32,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN001963,5,177323.48,Current,60,ServicerA,SystemB,2024-06-15,1
LN000659,15,141345.09,Current,0,ServicerB,SystemB,2024-06-15,0
LN001559,9,172301.15,60DPD,60,ServicerC,SystemB,2024-06-15,0
LN002692,3,124197.64,Current,0,ServicerC,SystemB,2024-06-15,0
LN000776,2,93767.88829466162,30DPD,30,ServicerD,SystemB,2024-06-15,1
LN000274,2,86204.24,Current,0,ServicerC,SystemB,2024-06-15,0
LN002384,5,122656.86,Current,0,ServicerE,SystemB,2024-06-15,0
LN001574,7,436927.06,Current,0,ServicerC,SystemB,2024-06-15,0
LN001501,3,460039.78,Current,0,ServicerA,SystemB,2024-06-15,0
LN000516,8,287743.97,Current,0,ServicerB,SystemB,2024-06-15,0
LN002366,4,241462.76,Current,90,ServicerC,SystemB,2024-06-15,1
LN001832,3,190746.37,Current,0,ServicerA,SystemB,2024-06-15,0
LN002550,4,144771.5,Default,120,ServicerA,SystemB,2024-06-15,0
LN002154,2,254308.23,Current,0,ServicerA,SystemB,2024-06-15,0
LN002508,6,138320.08,Current,0,ServicerD,SystemB,2024-06-15,0
LN001493,16,293294.62,90DPD,90,ServicerC,SystemB,2024-06-15,0
LN000659,21,140315.13,Current,0,ServicerB,SystemB,2024-06-15,0
LN001545,4,414500.85,Current,90,ServicerC,SystemB,2024-06-15,1
LN002610,2,611625.9,Current,0,ServicerA,SystemB,2024-06-15,0
LN001418,9,265126.6628868148,Current,0,ServicerC,SystemB,2024-06-15,1
LN002677,2,242216.18,Current,0,ServicerC,SystemB,2024-06-15,0
LN001669,22,94280.13,90DPD,0,ServicerC,SystemB,2024-06-15,1
LN002309,14,221006.08,90DPD,90,ServicerA,SystemB,2024-06-15,0
LN000359,2,126954.63,Current,0,ServicerD,SystemB,2024-06-15,0
LN001937,10,224436.77,Current,0,ServicerB,SystemB,2024-06-15,0
LN000297,3,218812.5,Current,0,ServicerE,SystemB,2024-06-15,0
LN002570,16,67286.19,Current,0,ServicerC,SystemB,2024-06-15,0
LN001173,7,284231.28,Current,0,ServicerA,SystemB,2024-06-15,0
LN002179,9,293510.28,Current,0,ServicerB,SystemB,2024-06-15,0
LN000462,15,143407.86,Current,0,ServicerC,SystemB,2024-06-15,0
LN000324,6,94668.16,Current,0,ServicerB,SystemB,2024-06-15,0
LN002162,9,140614.22,Current,0,ServicerD,SystemB,2024-06-15,0
LN002573,18,158077.75,Current,0,ServicerE,SystemB,2024-06-15,0
LN000858,4,343068.12,Current,0,ServicerC,SystemB,2024-06-15,0
LN000542,18,147019.89,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN002046,8,140157.39,Current,0,ServicerC,SystemB,2024-06-15,0
LN001713,6,207821.65,Current,0,ServicerC,SystemB,2024-06-15,0
LN000604,4,310678.19,Current,0,ServicerC,SystemB,2024-06-15,0
LN000353,6,221921.87,Current,0,ServicerE,SystemB,2024-06-15,0
LN000121,14,79052.46,Current,0,ServicerB,SystemB,2024-06-15,0
LN000160,5,175655.11,Current,0,ServicerA,SystemB,2024-06-15,0
LN001464,4,182043.4,Current,0,ServicerB,SystemB,2024-06-15,0
LN002660,2,212739.91,Current,0,ServicerB,SystemB,2024-06-15,0
LN001983,4,204614.28,Current,0,ServicerE,SystemB,2024-06-15,0
LN001503,17,217041.47,Current,0,ServicerA,SystemB,2024-06-15,0
LN001387,1,133404.6,Current,0,ServicerB,SystemB,2024-06-15,0
LN002007,3,173176.56,Current,60,ServicerE,SystemB,2024-06-15,1
LN002271,7,177767.27,Current,0,ServicerA,SystemB,2024-06-15,0
LN001603,7,185149.01,Current,0,ServicerC,SystemB,2024-06-15,0
LN001641,1,148481.24,Current,90,ServicerE,SystemB,2024-06-15,0
LN002597,7,96292.71,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN002999,3,122950.0,Current,0,ServicerB,SystemB,2024-06-15,0
LN002307,2,252933.99,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN002250,20,,Current,0,ServicerE,SystemB,2024-06-15,0
LN002215,6,255765.17,Current,0,ServicerA,SystemB,2024-06-15,0
LN002370,7,219419.94,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN002377,10,220687.93,Current,0,ServicerC,SystemB,2024-06-15,0
LN000148,4,224214.6861700383,Current,0,ServicerD,SystemB,2024-06-15,1
LN001570,10,111986.15,Current,0,ServicerC,SystemB,2024-06-15,0
LN002998,27,239421.14,Current,0,ServicerE,SystemB,2024-06-15,0
LN000314,11,110057.04,Current,0,ServicerB,SystemB,2024-06-15,0
LN000654,29,267676.32,Current,0,ServicerD,SystemB,2024-06-15,0
LN002250,17,104484.67702848783,Current,0,ServicerE,SystemB,2024-06-15,1
LN001218,6,148492.9712072546,Current,0,ServicerA,SystemB,2024-06-15,1
LN002194,7,190202.67,Current,0,ServicerC,SystemB,2024-06-15,0
LN001696,1,145866.33159542593,Current,0,ServicerE,SystemB,2024-06-15,1
LN000592,2,193832.74,Current,60,ServicerB,SystemB,2024-06-15,1
LN001261,7,231812.78,30DPD,0,ServicerE,SystemB,2024-06-15,1
LN001011,17,141540.34,Current,0,ServicerA,SystemB,2024-06-15,0
LN002648,1,388267.98,Current,0,ServicerB,SystemB,2024-06-15,0
LN000310,5,178372.11,Current,0,ServicerA,SystemB,2024-06-15,0
LN002649,2,208553.13,Current,0,ServicerB,SystemB,2024-06-15,0
LN001268,18,174873.73,Current,0,ServicerC,SystemB,2024-06-15,0
LN000308,18,300040.54,Current,0,ServicerB,SystemB,2024-06-15,0
LN000301,9,332904.89,Current,0,ServicerA,SystemB,2024-06-15,0
LN001469,5,87910.93,90DPD,90,ServicerA,SystemB,2024-06-15,0
LN000186,30,338245.06,Current,0,ServicerA,SystemB,2024-06-15,0
LN002632,14,421641.3341240967,30DPD,30,ServicerE,SystemB,2024-06-15,1
LN001218,20,137468.96,Current,0,ServicerA,SystemB,2024-06-15,0
LN000676,12,175145.69,Current,0,ServicerC,SystemB,2024-06-15,0
LN002650,5,173701.04,Current,0,ServicerD,SystemB,2024-06-15,0
LN000023,15,125563.58,Current,0,ServicerD,SystemB,2024-06-15,0
LN001724,7,277997.12,Current,0,ServicerA,SystemB,2024-06-15,0
LN001183,3,104644.39,Current,0,ServicerE,SystemB,2024-06-15,0
LN002237,14,110414.46,Current,0,ServicerD,SystemB,2024-06-15,0
LN000555,2,199945.92,Current,0,ServicerD,SystemB,2024-06-15,0
LN001846,4,138050.12,30DPD,0,ServicerD,SystemB,2024-06-15,1
LN002656,8,285974.26,Current,0,ServicerB,SystemB,2024-06-15,0
LN000210,4,149639.33417020066,Current,0,ServicerC,SystemB,2024-06-15,1
LN000778,12,610483.431298831,Default,120,ServicerA,SystemB,2024-06-15,0
LN002642,1,110832.48,Current,30,ServicerC,SystemB,2024-06-15,1
